cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B07002	0734	江戸川コナン	青	8	7000	2	SR	探偵|毛利探偵事務所|少年探偵団	199276e4e6f1ec.jpg	【登場時】カードを2枚引き、手札を2枚リムーブする。この効果によってそれぞれ色の異なる（同じ色を持たない）〚特徴［探偵］〛のキャラを2枚リムーブした場合、AP8000以下のキャラを1枚まで選び、リムーブする。\n【宣言】〚このキャラか、特徴［探偵］のキャラを1枚スリープさせる〛：このターン中、相手は【カットイン】と【変装】を使用できない。				ニジハヤシ		●【登場時】能力\n\nQ：デッキが残り2枚以下の場合はどうすればよいですか？\nA：デッキのカードを引ききった時点で即座に「リフレッシュ」を行い、引くカードが1枚残っている場合はカードを1枚引きます。そのあとで手札を2枚リムーブします。\n\n●【宣言】能力\n\nQ：この【宣言】能力の効果は、使用した後でこのキャラが現場を離れても有効ですか？\nA：はい。能力を使用したターン中は有効です。\n\nQ：【宣言】能力の「このキャラか、特徴［探偵］のキャラを1枚スリープさせる」は、相手の現場にいるキャラをスリープさせることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。
B07001	0733	毛利蘭＆灰原哀	青	9	8000	1	MR	少年探偵団,科学者|高校生|毛利探偵事務所,空手家	1758249671465789.jpg	【パートナー青】【宣言】【ターン1】〚デッキのカードを上から3枚リムーブする〛：この【宣言】能力のコストによってリムーブされた〚特徴［少年探偵団］〛か〚［毛利探偵事務所］〛のカード1枚につき、ターン終了時までこのキャラをAP＋1000する。ターン終了時までこのキャラは〚突撃〛を持つ。\n【宣言】【ターン1】自分の現場にいる【青】のキャラを1枚まで選び、ターン終了時までLP－1し、「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与える。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			松田硯		●【宣言】能力（1つ目）\n\nQ：【宣言】能力の「デッキのカードを上から3枚リムーブする」は、相手のデッキのカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：自分のデッキが3枚ない場合、それらをすべてリムーブすることでこのキャラの【宣言】能力を使用できますか？\nA：いいえ。リムーブできない場合は【宣言】能力を使用できません。\n\nQ：コストによって特徴［少年探偵団］と［毛利探偵事務所］を持つカードがリムーブされた場合、2枚分として数えますか？\nA：いいえ。1枚分として数えます。\n\nQ：コストによって特徴［少年探偵団］か［毛利探偵事務所］を持つカードが1枚もリムーブされなかった場合でも、このキャラは突撃を持ちますか？\nA：はい。その場合もターン終了時まで突撃を持ちます。\n\n●【宣言】能力（2つ目）\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい。（現場で能力を使用していれば）可能です。\n\nQ：LP0以下のキャラを選ぶことはできますか？\nA：はい、可能です。（LPは負の数値になることもあります。その状態で推理した場合、証拠を1つも得られないだけで、証拠が減ることはありません。）\n\nQ：このターン中に登場したキャラに「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与えた場合、そのキャラはそのターンからすぐにアクティブ状態のキャラを指定してアクションできますか？\nA：いいえ。「このキャラは～アクションできる。」能力は、アクションできる条件を満たしている場合にアクティブ状態のキャラを指定してアクションできるというものです。ですので登場したターンに（名乗り状態で）アクションするには、突撃や迅速が必要です。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07015	0747	遠山和葉＆大岡紅葉	緑	9	8000	2	MR	高校生	1758249671488232.jpg	【パートナー緑】【宣言】【ターン1】【スリープ】：手札からレベル5か6の【緑】のイベントを1枚まで使用する。\n【自分ターン中】【ターン1】自分の現場に〚カード名［服部平次］〛が登場したとき、自分のデッキのカードを上から4枚見る。その中から【緑】のイベントを1枚まで公開して手札に加え、残りをリムーブエリアに移す。カードを手札に加えた場合、手札を1枚リムーブする。この能力はパートナーエリアでも発動する。	【カットイン】AP＋2000			bomi		●【宣言】能力\n\nQ：【宣言】能力でイベントを使用するとどうなりますか？\nA：「手札の使用」や「ネクストヒント」で使用したときと同様に、イベントの効果を解決してリムーブします。「セットする」効果があればセットできます。\n\nQ：自分のFILEエリアにあるカードが4枚以下の場合、この効果でレベル5のイベントを使用できますか？\nA：はい。効果によってカードを使用する場合は、FILEエリアにあるカードの枚数に関係なく使用できます。\n\nQ：《「立てや坂田ァ!!」/0202/B02032》のような使用に条件のあるイベントを使用する場合、その条件を満たしていなければ使用できませんか？\nA：はい。イベントのテキストで書かれている条件を満たしている必要があります。\n\nQ：【宣言】能力で【緑】のイベントを使用したとき、《服部平次/0748/B07016》の「自分が【緑】のイベントを使用したとき」の能力は発動しますか？\nA：はい、（【ターン1】を満たしていれば）発動します。\n\n●【自分ターン中】能力\n\nQ：登場したカード名［服部平次］が【登場時】能力を持っている場合、このキャラの能力とどちらを先に解決しますか？\nA：プレイヤーの好きな順番で解決できます。（1つの効果をすべて解決してから、他の未解決の効果の解決に移ることができます。）\n\nQ：デッキが4枚以下の場合、どのタイミングでリフレッシュを行いますか？\nA：「残りをリムーブエリアに移す。」まで解決したところでリフレッシュを行います。（デッキのカードを見たり公開している時点では、それらのカードはまだデッキにあるカードとして扱われます。この効果の場合は、見たカードをリムーブエリアに移した時点でデッキのカードがなくなったことになります。）\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。その場合は手札をリムーブしません。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07030	0759	黒羽快斗＆中森青子	白	9	8000	2	MR	高校生|マジシャン	1758249671501230.jpg	【パートナー白】【宣言】【ターン1】相手の現場にいるレベル8以下のキャラを1枚まで選び、デッキの下に移す。自分のリムーブエリアにある〚特徴［ビッグジュエル］〛のイベントを1枚まで選び、パートナーエリアに移す。\n【宣言】【ターン1】〚パートナーエリアにある特徴［ビッグジュエル］のカードを2枚リムーブする〛：手札からレベル3以下の【白】のキャラを1枚までスリープ状態で登場させる。この能力は自分の現場に〚カード名［黒羽快斗］〛か〚［怪盗キッド］〛がいる場合に宣言できる。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			松田硯		●【宣言】能力（1つ目）\nQ：レベル8以下のキャラを選ばず（デッキの下に移さず）、自分のリムーブエリアにある特徴［ビッグジュエル］のイベントをパートナーエリアに移すことは可能ですか？\nA：はい、可能です。キャラをデッキの下に移し、特徴［ビッグジュエル］のイベントをパートナーエリアに移さないことも可能です。\n\nQ：パートナーエリアに置けるカードの枚数に上限はありますか？\nA：上限はありません。\n\n●【宣言】能力（2つ目）\n\nQ：【宣言】能力を宣言するための条件は、《黒羽快斗＆中森青子/0759/B07030》自身で満たしますか？\nA：はい。現場で宣言する場合は満たします。パートナーエリアで宣言する場合は、自分の現場に（このキャラ以外の）カード名［黒羽快斗］か［怪盗キッド］がいる必要があります。\n\nQ：【宣言】能力の「パートナーエリアにある～2枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：すでに自分の現場にキャラが5枚いる場合、キャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）その際、現場にいるこのキャラをリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07065	0794	世良真純＆メアリー	赤	9	8000	2	MR	探偵|高校生|赤井家	1758249671512059.jpg	【パートナー赤】【宣言】【ターン1】〚手札を1枚リムーブする〛：キャラを1枚まで選び、リムーブする。\n【宣言】【ターン1】カードを1枚引く。この能力は自分の手札が2枚以下の場合に宣言できる。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			bomi		●【宣言】能力（1つ目）\n\nQ：【宣言】能力の「手札を1枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07079	0807	佐藤美和子＆宮本由美	黄	9	8000	2	MR	警察|警視庁	1758249671518016.jpg	【宣言】【ターン1】【スリープ】〚現場にいるレベル7以下の特徴［警視庁］のキャラを1枚デッキの下に移す〛：AP8000以下のキャラを1枚まで選び、リムーブする。手札からレベル4以下の〚特徴［警視庁］〛のキャラを1枚まで登場させるか、カードを1枚引く。\n【宣言】【ターン1】〚手札を1枚リムーブする〛：自分の現場にいる〚特徴［警視庁］〛のキャラを1枚まで選び、ターン終了時までAP＋3000し、「ターン終了時、このキャラを現場からデッキの下に移す。」を与える。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			いの		●【宣言】能力（1つ目）\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\nQ：【宣言】能力の「～キャラを1枚デッキの下に移す」は、相手のキャラを移すことができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\n●【宣言】能力（2つ目）\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい。（現場で能力を使用していれば）可能です。\n\nQ：能力によって選んだキャラが【変装】した場合、入れ替わったキャラはターン終了時にデッキの下に移されますか？\nA：はい。【変装】では元のキャラの受けていた効果も引き継がれるため、（AP＋3000と）「ターン終了時、このキャラを現場からデッキの下に移す。」が入れ替わったキャラに引き継がれています。\n\nQ：【宣言】能力の「手札を1枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07093	0820	バーボン＆ライ	黒	9	8000	2	MR	黒ずくめの組織	1758249671523142.jpg	【パートナー黒】【FILE7】【宣言】【ターン1】手札からレベル4以下の〚特徴［黒ずくめの組織］〛のキャラを1枚まで登場させるか、自分のリムーブエリアにあるレベル4以下の〚特徴［黒ずくめの組織］〛のキャラを1枚まで選び、登場させる。ターン終了時までそのキャラをAP＋4000し、〚突撃〛と「ターン終了時、このキャラを現場からデッキの下に移す。」を与える。\n【宣言】【ターン1】相手の現場にいるキャラを1枚まで選び、ターン終了時までレベル－1する。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			海老丸べべ		●【宣言】能力（1つ目）\n\nQ：能力によって登場させたキャラが【変装】した場合、入れ替わったキャラはターン終了時にデッキの下に移されますか？\nA：はい。【変装】では元のキャラの受けていた効果も引き継がれるため、（AP＋4000と突撃と）「ターン終了時、このキャラを現場からデッキの下に移す。」が入れ替わったキャラに引き継がれています。\n\nQ：すでに自分の現場にキャラが5枚いる場合、キャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）その際、このキャラをリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\nQ：【FILE（7）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。\n\n●【宣言】能力（2つ目）\n\nQ：キャラをレベル－1するとどうなりますか？\nA：レベルが下がることで直接の影響はありませんが、能力や効果でキャラのレベルを参照する場合に影響します。（例として、「レベル7以下のキャラを1枚まで選び、～」効果で、もともとレベル8のキャラを選べるようになります。）\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.2］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.2］では27ページ）をご確認ください。
B07031	0760	小泉紅子	白	8	7000	2	SR	高校生|魔女	1759154512399017.jpg	【登場時】自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。\n【事件赤魔術】【宣言】【スリープ】〚手札を1枚リムーブする〛：キャラを1枚まで選び、リムーブする。自分の現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブしてもよい。そうした場合、自分のリムーブエリアにあるレベル3以下の【白】のキャラを1枚まで選び、登場させる。				三日月なぎさ		●【宣言】能力\n\nQ：【事件赤魔術】のアイコンはなんですか？\nA：自分の事件が特徴［赤魔術］を持つ場合にこの能力が有効になります。\n\nQ：自分の現場にいるキャラに裏向きでセットされているカードを、キャラ2枚から1枚ずつリムーブすることはできますか？\nA：はい、可能です。\n\nQ：キャラを選ばず（リムーブせず）、それ以降の効果を解決することは可能ですか？\nA：はい、可能です。キャラをリムーブし、セットされているカードをリムーブしないことも可能です。\n\nQ：【宣言】能力の「手札を1枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.2］では23ページ）をご確認ください。
B07032	0761	白馬探	白	8	8000	2	SR	探偵|高校生	1759154512406883.jpg	【宣言】【スリープ】〚手札を1枚リムーブする〛：AP8000以下のキャラを1枚まで選び、リムーブする。自分のパートナーエリアにある〚特徴［ビッグジュエル］〛のカードを1枚リムーブしてもよい。そうした場合、カードを2枚引く。				mayth		Q：キャラを選ばず（リムーブせず）、それ以降の効果を解決することは可能ですか？\nA：はい、可能です。キャラをリムーブし、特徴［ビッグジュエル］のカードをリムーブしないことも可能です。\n\nQ：【宣言】能力の「手札を1枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。
B07066	0795	赤井秀一	赤	8	7000	2	SR	FBI|赤井家	1759154512417494.jpg	【自分ターン中】【ターン1】自分の現場にレベル7以下の〚特徴［赤井家］〛のキャラが登場したとき、AP8000以下のキャラを1枚まで選び、リムーブする。\n【宣言】【ターン1】〚このキャラか、特徴［赤井家］のキャラを1枚スリープさせる〛：自分のデッキのカードを上から3枚見る。その中から〚特徴［赤井家］〛のキャラを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。				五月とに		●【宣言】能力\n\nQ：【宣言】能力の「このキャラか、特徴［赤井家］のキャラを1枚スリープさせる」は、相手の現場にいるキャラをスリープさせることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：デッキが3枚ない場合はどうすればよいですか？\nA：デッキの残りのカードをすべて見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）1枚だけ見てそれを手札に加えた場合はその時点で「リフレッシュ」を行い、（手札に加えなかった場合など）見たカードが残っている場合はそれをデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。
