cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
D09004	0500	大和敢助	黄	8	7000	1	D	警察|長野県警	1743742875151204.jpg	【絆諸伏高明】【自分ターン中】LP＋1\n【登場時】カードを1枚引き、手札を1枚リムーブする。リムーブしたカードが〚特徴［長野県警］〛のキャラの場合、AP8000以下のキャラを1枚まで選び、リムーブする。				株式会社Trys		●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）
D09005	0500	大和敢助	黄	8	7000	1	D	警察|長野県警	1743742875156795.jpg	【絆諸伏高明】【自分ターン中】LP＋1\n【登場時】カードを1枚引き、手札を1枚リムーブする。リムーブしたカードが〚特徴［長野県警］〛のキャラの場合、AP8000以下のキャラを1枚まで選び、リムーブする。				株式会社Trys		●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）
D09006	0501	諸伏高明	黄	7	5000	2	D	警察|長野県警	1743742875161480.jpg	【絆大和敢助】【自分ターン中】AP＋2000\n自分のリムーブエリアに〚特徴［長野県警］〛のキャラが2枚以上ある場合、このキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。				株式会社Trys		●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）\n\n●「自分のリムーブエリアに～」能力\nQ：名乗り状態のこのキャラが（能力によって突撃を持った状態で）アクションし、アクション中に能力の条件を満たさなくなりました（突撃を持たなくなりました）。アクションはどうなりますか？\nA：そのまま継続します。すでに行っているアクションは、アクションできる条件を途中で満たさなくなっても終了することはありません。
D09007	0501	諸伏高明	黄	7	5000	2	D	警察|長野県警	1743742875166922.jpg	【絆大和敢助】【自分ターン中】AP＋2000\n自分のリムーブエリアに〚特徴［長野県警］〛のキャラが2枚以上ある場合、このキャラは〚突撃〛（登場したターンからすぐにアクションできる）を持つ。				株式会社Trys		●【絆】能力\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）\n\n●「自分のリムーブエリアに～」能力\nQ：名乗り状態のこのキャラが（能力によって突撃を持った状態で）アクションし、アクション中に能力の条件を満たさなくなりました（突撃を持たなくなりました）。アクションはどうなりますか？\nA：そのまま継続します。すでに行っているアクションは、アクションできる条件を途中で満たさなくなっても終了することはありません。
D09008	0502	上原由衣	黄	5	4000	1	D	警察|長野県警	1743742875171492.jpg	【FILE7】【自分ターン中】AP＋2000\nこのキャラがアクションしたとき、カードを1枚引く。				株式会社Trys		●【自分ターン中】能力\n\nQ：【FILE（7）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。\n\n●「このキャラがアクションしたとき、～」能力\n\nQ：「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。
D09009	0502	上原由衣	黄	5	4000	1	D	警察|長野県警	1743742875176745.jpg	【FILE7】【自分ターン中】AP＋2000\nこのキャラがアクションしたとき、カードを1枚引く。				株式会社Trys		●【自分ターン中】能力\n\nQ：【FILE（7）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。\n\n●「このキャラがアクションしたとき、～」能力\n\nQ：「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。
D09010	0503	降谷零	黄	6	6000	1	D	警察|公安	1743742875181118.jpg	【ターン1】相手の現場にいるキャラが自分の現場にいる〚特徴［警察］〛のキャラとのコンタクトによってリムーブされたとき、手札を1枚リムーブしてもよい。そうした場合、自分は証拠を1つ得る。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		株式会社Trys		●【ターン1】能力\n\nQ：相手の現場にいるキャラがこのキャラ自身とのコンタクトによってリムーブされたとき、この能力は発動しますか？\nA：はい、（このターン中に1回目であれば）発動します。\n\nQ：このキャラが2枚以上現場にいる状態で能力の条件を満たした場合、能力はどちらも発動しますか？\nA：はい。すべて発動します（発動させないことは選択できません）。効果は1つずつ解決していくので、手札を1枚リムーブするごとに証拠を1つ得られることになります。
D09011	0503	降谷零	黄	6	6000	1	D	警察|公安	1743742875186548.jpg	【ターン1】相手の現場にいるキャラが自分の現場にいる〚特徴［警察］〛のキャラとのコンタクトによってリムーブされたとき、手札を1枚リムーブしてもよい。そうした場合、自分は証拠を1つ得る。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		株式会社Trys		●【ターン1】能力\n\nQ：相手の現場にいるキャラがこのキャラ自身とのコンタクトによってリムーブされたとき、この能力は発動しますか？\nA：はい、（このターン中に1回目であれば）発動します。\n\nQ：このキャラが2枚以上現場にいる状態で能力の条件を満たした場合、能力はどちらも発動しますか？\nA：はい。すべて発動します（発動させないことは選択できません）。効果は1つずつ解決していくので、手札を1枚リムーブするごとに証拠を1つ得られることになります。
D09012	0504	風見裕也	黄	3	3000	1	D	警察|警視庁|公安	1743742875191458.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）			株式会社Trys		
D09013	0504	風見裕也	黄	3	3000	1	D	警察|警視庁|公安	1743742875196972.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）			株式会社Trys		
