cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
D01002	0091	江戸川コナン	青	7	6000	1	D	探偵,毛利探偵事務所,少年探偵団	1714013100396860.jpg	【パートナー青】〚迅速〛（登場したターンからすぐに推理かアクションできる）				松田硯		
D01003	0092	江戸川コナン	青	4	4000	1	D	探偵,毛利探偵事務所,少年探偵団	1714013100399303.jpg	【宣言】【ターン1】〚このキャラ以外のキャラを1枚スリープさせる〛：カードを1枚引き、手札を1枚リムーブする。ターン終了時までこのキャラをLP＋1する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【宣言】能力の「このキャラ以外のキャラを1枚スリープさせる」は、相手の現場にいるキャラをスリープさせることができますか？":"いいえ。【宣言】能力の「：」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。","【宣言】能力の「このキャラ以外のキャラを1枚スリープさせる」は、すでにスリープ状態やスタン状態のキャラを使うことができますか？":"いいえ。アクティブ状態のキャラをスリープさせる必要があります。"}
D01004	0093	工藤新一	青	8	7000	2	D	探偵,高校生	1714013100402068.jpg	【パートナー青】【登場時】手札を1枚リムーブしてもよい。そうした場合、AP8000以下のキャラを1枚まで選び、リムーブする。				松田硯		
D01005	0094	毛利小五郎	青	5	5000	0	D	探偵,毛利探偵事務所	1714013100404259.jpg	【パートナー青】〚突撃〛（登場したターンからすぐにアクションできる）						
D01006	0095	毛利蘭	青	6	6000	0	D	高校生,毛利探偵事務所,空手家	1714013100407346.jpg	【宣言】【ターン1】キャラを1枚まで選び、ターン終了時までAP＋1000する。\n【登場時】キャラを1枚まで選び、ターン終了時までAP＋1000する。\n\n		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		松田硯		{"このキャラの【宣言】能力は、コンタクト中に使用することができますか？":"いいえ、できません。"}
D01007	0096	毛利蘭	青	3	2000	1	D	高校生,毛利探偵事務所,空手家	1714013100410541.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D01008	0097	阿笠博士	青	6	5000	1	D	発明家	1714013100412929.jpg	【登場時】手札からレベル4以下の〚特徴［少年探偵団］〛のキャラを1枚までスリープ状態で登場させてもよい。登場させなかった場合、キャラを1枚まで選び、ターン終了時までAP＋1000する。						{"【登場時】能力で、手札にレベル4以下の特徴［少年探偵団］のキャラを持っている場合でも登場させないことは選べますか？":"はい、可能です。","すでに自分の現場にキャラが5枚ある場合、【登場時】能力でキャラを現場に登場させることはできますか？":"はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりの【D01008】阿笠博士をリムーブすることもできます。"}
D01009	0098	吉田歩美	青	4	4000	1	D	少年探偵団	1714013100415361.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
D01010	0099	円谷光彦	青	3	2000	1	D	少年探偵団	1714013100418997.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					{"「ミスリード1」とはなんですか？":"相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。","「ミスリード」は1回の推理に対して複数行えますか？":"はい。1回につき何枚でも同時に行えます。"}
D01011	0100	小嶋元太	青	2	1000	1	D	少年探偵団	1714013100421891.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D01012	0101	灰原哀	青	5	5000	1	D	少年探偵団,科学者	1714013100425120.jpg	【相手ターン中】【現場リムーブ時】自分のデッキのカードを上から3枚見る。その中からレベル4以下の【青】のキャラを1枚までスリープ状態で登場させ、残りを好きな順番でデッキの下に移す。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		松田硯		{"【相手ターン中】【現場リムーブ時】とはなんですか？":"【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。","【現場リムーブ時】能力では、条件を満たすキャラがあった場合でも登場させないことはできますか？":"はい、可能です。"}
D01013	0012	灰原哀	青	4	4000	1	D	少年探偵団,科学者	1714013100428676.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【青】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
