cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
D02002	0105	服部平次	緑	8	7000	2	D	探偵,高校生	1714013100444205.jpg	【パートナー緑】【登場時】手札を1枚リムーブしてもよい。そうした場合、AP8000以下のキャラを1枚まで選び、リムーブする。				いの		
D02003	0106	服部平次	緑	7	6000	1	D	探偵,高校生	1714013100447862.jpg	【パートナー緑】〚迅速〛（登場したターンからすぐに推理かアクションできる）				五月とに		
D02004	0107	服部平次	緑	4	4000	1	D	探偵,高校生	1714013100450523.jpg	このキャラがアクションしたとき、相手の現場にいるスリープ状態かスタン状態のキャラ1枚につき、アクション終了時までこのキャラをAP＋1000する。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。","「スタン状態のキャラ」とはなんですか？":"「スタンさせる」効果を受け、カードが上下逆向きになっているキャラのことです。","「このキャラがアクションしたとき」の能力を解決したあとで、相手のキャラがスリープ状態になりました。その場合はAPがさらに+1000されますか？":"いいえ。解決したあとでスリープ状態やスタン状態のキャラが増えても、APは＋されません。"}
D02005	0108	遠山和葉	緑	6	5000	1	D	高校生	1714013117360320.jpg	【ターン1】このキャラか〚カード名［服部平次］〛が自分の現場に登場したとき、キャラを1枚まで選び、スリープさせる。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。		いの		{"このキャラが登場して「【ターン1】このキャラか～」の能力を解決したあとでカード名［服部平次］のキャラが登場した場合、もう一度その能力は発動しますか？":"いいえ。【ターン1】の能力がすでに一度発動しているので、このターン中は条件を満たしても発動しません。","「【ターン1】このキャラか～」の能力で0枚を選びました（何もスリープさせませんでした）。この場合、次にカード名［服部平次］のキャラが登場したときにキャラをスリープさせることはできますか？":"いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。"}
D02006	0109	遠山和葉	緑	3	2000	1	D	高校生	1714013117365611.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D02007	0110	沖田総司	緑	5	5000	0	D	高校生	1714013117368858.jpg	【パートナー緑】〚突撃〛（登場したターンからすぐにアクションできる）						
D02008	0111	服部平蔵	緑	6	6000	1	D	警察,大阪府警	1714013117371611.jpg	このキャラがアクションしたとき、アクション終了時まで相手は【カットイン】を使用できない。\n相手の現場にいるキャラがこのキャラとのコンタクトによってリムーブされたとき、カードを1枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		五月とに		{"「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？":"アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。","このキャラのアクションがガードされた場合、相手は【カットイン】を使用できますか？":"いいえ。ガードしたかに関係なくそのアクションが終了するまでは使用できません。"}
D02009	0112	遠山銀司郎	緑	3	2000	1	D	警察,大阪府警	1714013117373564.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）	【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					{"「ミスリード1」とはなんですか？":"相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。","「ミスリード」は1回の推理に対して複数行えますか？":"はい。1回につき何枚でも同時に行えます。"}
D02010	0113	伊織無我	緑	4	4000	1	D	執事	1714013117376760.jpg		【カットイン】AP＋1000（コンタクト中に手札からリムーブして使う）					
D02011	0028	大岡紅葉	緑	4	4000	1	D	高校生	1714013117379010.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【緑】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				{"【登場時】能力では、条件を満たすカードがあった場合でも手札に加えないことはできますか？":"はい、可能です。"}
D02012	0114	大岡紅葉	緑	2	1000	1	D	高校生	1714013117382698.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
D02013	0115	服部静華	緑	5	5000	1	D		1714013117384306.jpg	【宣言】【ターン1】〚手札を1枚リムーブする〛：このキャラ以外のレベル6以下の【緑】のキャラを1枚まで選び、ターン終了時まで〚突撃〛（登場したターンからすぐにアクションできる）を与える。この能力は相手の現場にスリープ状態かスタン状態のキャラが合わせて2枚以上いる場合に宣言できる。						{"「スタン状態のキャラ」とはなんですか？":"「スタンさせる」効果を受け、カードが上下逆向きになっているキャラのことです。","手札が1枚もない場合、このキャラの【宣言】能力は使用できますか？":"いいえ。手札を1枚リムーブしなければ【宣言】能力を使用できません。","【宣言】能力の解決後に宣言の条件（スリープ状態かスタン状態のキャラが2枚以上）を満たさなくなった場合、この能力によって与えた突撃は失われますか？":"いいえ、失われません。"}
